연도,광역시도,기초지자체,광역주관,축제명,유형,개최기간,개최장소,개최방식,시작월,계절,최초개최년도,운영연수,연수구간,"예산합계
(백만원)","국비
(백만원)","지방비
(백만원)","기타
(백만원)","방문객합계
(前년실적)","내국인
(前년)","외국인
(前년)",방문객상태,"예산효율
(명/백만)","1인당예산
(원)","외국인비중
(%)","국비비중
(%)",전담조직명,조직유형,국비지원부처,인구감소지역_여부,문화관광축제_지정여부,기초인구수,관계인구지수,총방문객,총예산_백만,국비_백만,지방비_백만,기타_백만,외국인방문객,외국인비중_재산출,국비의존도_재산출,자체자립도_비율,개최일수_추정,예산효율_명_백만,1인당투입예산_원,일평균방문객,일평균투입예산_백만,전담조직_유무,국비지원_여부,규모등급_5단계,투자효율등급
2026,경기도,성남시,N,제12회 복정 어울림 빛 축제,주민화합,12.1~1.15,복정동 분수광장,대면,12.0,겨울,2012.0,15.0,중기(6~20년),120.0,0.0,60.0,60.0,,,,미집계,,,,0.0,복정동 빛축제 추진위원회,추진위원회,해당없음,0,0,,,,120.0,0.0,60.0,60.0,,0.0,0.0,100.0,3,,,,40.0,1,0,,
2026,경기도,부천시,N,제29회 부천국제만화축제,문화예술,9.18~9.20,한국만화박물관 일원,대면,9.0,가을,1998.0,29.0,장기(21년↑),300.0,0.0,300.0,0.0,100109.0,100109.0,,정상,333.7,2997.0,,0.0,한국만화영상진흥원,기타,해당없음,0,1,,,100109.0,300.0,0.0,300.0,0.0,,,0.0,100.0,3,333.69666666666666,2996.733560419143,33369.666666666664,100.0,1,0,2등급,다소높음
2026,경기도,부천시,N,제10회 경기국제코스프레페스티벌,문화예술,9.18~9.20,한국만화박물관 일원,대면,9.0,가을,2017.0,10.0,중기(6~20년),244.0,0.0,244.0,0.0,100109.0,100109.0,,정상,410.3,2437.0,,0.0,한국만화영상진흥원,기타,해당없음,0,0,,,100109.0,244.0,0.0,244.0,0.0,,,0.0,100.0,3,410.2827868852459,2437.3432958075696,33369.666666666664,81.33333333333333,1,0,2등급,높음
2026,경기도,부천시,N,제30회 부천국제판타스틱영화제,문화예술,7.2~7.12,부천아트센터 등 부천시 권역,대면,7.0,여름,1997.0,30.0,장기(21년↑),5843.0,650.0,3048.0,2145.0,128479.0,128479.0,,정상,22.0,45478.0,,11.1,(사)부천국제판타스틱영화제 조직위원회,추진위원회,영화진흥위원회,0,0,,,128479.0,5843.0,650.0,3048.0,2145.0,,,11.12442238576074,88.87557761423926,3,21.98853328769468,45478.24936370924,42826.333333333336,1947.6666666666667,1,1,2등급,낮음
2026,경기도,부천시,N,제28회 국제애니메이션페스티벌,문화예술,10.23~10.27,한국만화박물관 등,대면,10.0,가을,1999.0,28.0,장기(21년↑),1395.0,74.0,1171.0,150.0,10926.0,10926.0,,정상,7.8,127677.0,,5.3,(사)부천국제애니메이션페스티벌 조직위원회,추진위원회,영화진흥위원회,0,0,,,10926.0,1395.0,74.0,1171.0,150.0,,,5.304659498207885,94.69534050179212,3,7.832258064516129,127677.10049423394,3642.0,465.0,1,1,4등급,낮음
2026,경기도,부천시,N,2026년 부천페스타(B-festa)-봄꽃여행,문화예술,3.28~4.2,부천종합운동장,대면,3.0,봄,2025.0,2.0,단기(2~5년),90.0,0.0,90.0,0.0,33289.0,32989.0,300.0,정상,369.9,2704.0,0.9,0.0,2026년 부천 페스타-봄꽃여행 활성화 TF팀,기타,해당없음,0,0,,,33289.0,90.0,0.0,90.0,0.0,300.0,0.9011985941301932,0.0,100.0,3,369.8777777777778,2703.5957823905796,11096.333333333334,30.0,1,0,3등급,다소높음
2026,경기도,부천시,N,제41회 부천복사골예술제,문화예술,5.2~5.5,시청 잔디광장 등 6개소,대면,5.0,봄,1985.0,42.0,장기(21년↑),243.0,0.0,243.0,0.0,45000.0,45000.0,,정상,185.2,5400.0,,0.0,한국예총부천지회,기타,해당없음,0,0,,,45000.0,243.0,0.0,243.0,0.0,,,0.0,100.0,3,185.1851851851852,5400.0,15000.0,81.0,1,0,3등급,보통
2026,경기도,부천시,N,(영화제 연계) 위조이 치맥 축제,주민화합,7.3~7.4,시청 잔디광장,대면,7.0,여름,2024.0,3.0,단기(2~5년),50.0,0.0,50.0,0.0,16430.0,16430.0,,정상,328.6,3043.0,,0.0,부천시청,기타,해당없음,0,0,,,16430.0,50.0,0.0,50.0,0.0,,,0.0,100.0,3,328.6,3043.2136335970786,5476.666666666667,16.666666666666668,1,0,4등급,다소높음
2026,경기도,부천시,N,제5회 부천건축문화제,문화예술,10.22~10.25,한국만화박물관(예정),대면,10.0,가을,2022.0,5.0,단기(2~5년),,,,,,,,미집계,,,,,경기 부천시,기타,무응답,0,0,,,,,,,,,0.0,0.0,0.0,3,,,,,1,0,,
2026,경기도,부천시,N,제26회 부천 원미산 진달래축제,자연생태,4.4~4.5,원미산 진달래동산,대면,4.0,봄,2001.0,26.0,장기(21년↑),65.0,30.0,35.0,0.0,18146.0,18146.0,,정상,279.2,3582.0,,46.2,원미산진달래축제추진위원회,추진위원회,무응답,0,0,,,18146.0,65.0,30.0,35.0,0.0,,,46.15384615384615,53.84615384615385,3,279.16923076923075,3582.0566516036592,6048.666666666667,21.666666666666668,1,1,4등급,다소높음
2026,경기도,부천시,N,제28회 도당산 벚꽃축제,자연생태,,도당산 일원,대면,,미상,1999.0,28.0,장기(21년↑),27.0,0.0,27.0,0.0,9150.0,9150.0,,정상,338.9,2951.0,,0.0,벚꽃축제추진위원회,추진위원회,해당없음,0,0,,,9150.0,27.0,0.0,27.0,0.0,,,0.0,100.0,1,338.8888888888889,2950.8196721311474,3050.0,9.0,1,0,4등급,다소높음
2026,경기도,남양주시,N,제40회 다산정약용문화제,전통역사,10.17~10.18,정약용유적지 및 다산생태공원,대면,10.0,가을,1986.0,41.0,장기(21년↑),310.0,0.0,310.0,0.0,18000.0,18000.0,,정상,58.1,17222.0,,0.0,남양주시,기타,해당없음,0,0,,,18000.0,310.0,0.0,310.0,0.0,,,0.0,100.0,3,58.064516129032256,17222.222222222223,6000.0,103.33333333333333,1,0,4등급,다소낮음
2026,경기도,남양주시,N,제21회 광릉숲축제,자연생태,10.24~10.25,광릉숲,대면,10.0,가을,2005.0,22.0,장기(21년↑),200.0,0.0,200.0,0.0,35000.0,35000.0,,정상,175.0,5714.0,,0.0,남양주시,기타,해당없음,0,0,,,35000.0,200.0,0.0,200.0,0.0,,,0.0,100.0,3,175.0,5714.285714285715,11666.666666666666,66.66666666666667,1,0,3등급,보통
2026,경기도,남양주시,N,빛의 속삭임과 함께하는 물맑음수목원 반딧불이 체험,자연생태,5.?~6.?,물맑음수목원 일원,대면,5.0,봄,2025.0,2.0,단기(2~5년),30.0,0.0,30.0,0.0,6800.0,6800.0,,정상,226.7,4412.0,,0.0,남양주시,기타,해당없음,0,0,,,6800.0,30.0,0.0,30.0,0.0,,,0.0,100.0,3,226.66666666666666,4411.764705882353,2266.6666666666665,10.0,1,0,4등급,다소높음
2026,경기도,안산시,N,제22회 안산국제거리극축제,문화예술,5.1~5.3,안산문화광장,대면,5.0,봄,2005.0,22.0,장기(21년↑),1000.0,0.0,1000.0,0.0,537900.0,537900.0,0.0,정상,537.9,1859.0,0.0,0.0,안산문화재단,재단법인,해당없음,0,0,,,537900.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,100.0,3,537.9,1859.0816136828407,179300.0,333.3333333333333,1,0,1등급(초대형),높음
2026,경기도,안산시,N,제29회 성호문화제,문화예술,5.30~5.31,성호공원 및 이익선생묘 일원,대면,5.0,봄,1996.0,31.0,장기(21년↑),60.0,0.0,60.0,0.0,7000.0,7000.0,,정상,116.7,8571.0,,0.0,안산문화원,기타,해당없음,0,0,,,7000.0,60.0,0.0,60.0,0.0,,,0.0,100.0,3,116.66666666666667,8571.42857142857,2333.3333333333335,20.0,1,0,4등급,보통
2026,경기도,안산시,N,제40회 별망성예술제,문화예술,9.12~9.13,안산선부광장,대면,9.0,가을,1987.0,40.0,장기(21년↑),143.0,0.0,130.0,13.0,20000.0,20000.0,0.0,정상,139.9,7150.0,0.0,0.0,안산예총,기타,해당없음,0,0,,,20000.0,143.0,0.0,130.0,13.0,0.0,0.0,0.0,100.0,3,139.86013986013987,7150.0,6666.666666666667,47.666666666666664,1,0,4등급,보통
2026,경기도,안산시,N,제7회 김홍도축제,전통역사,10.23~10.25,화랑유원지,대면,10.0,가을,2018.0,9.0,중기(6~20년),290.0,0.0,290.0,0.0,135870.0,135870.0,0.0,정상,468.5,2134.0,0.0,0.0,(재)안산문화재단,재단법인,해당없음,0,0,,,135870.0,290.0,0.0,290.0,0.0,0.0,0.0,0.0,100.0,3,468.51724137931035,2134.3931699418563,45290.0,96.66666666666667,1,0,2등급,높음
2026,경기도,안산시,N,2026년 안산 대부포도축제,지역특산물,9.19~9.20,대부바다향기테마파크,대면,9.0,가을,1995.0,32.0,장기(21년↑),135.0,0.0,135.0,0.0,24000.0,24000.0,,정상,177.8,5625.0,,0.0,(사)대부도포도축제위원회,추진위원회,해당없음,0,0,,,24000.0,135.0,0.0,135.0,0.0,,,0.0,100.0,3,177.77777777777777,5625.0,8000.0,45.0,1,0,3등급,보통
2026,경기도,안산시,N,제4회 음식문화제,문화예술,10.23~10.24,화랑유원지 일원,대면,10.0,가을,2019.0,8.0,중기(6~20년),40.0,0.0,40.0,0.0,7000.0,7000.0,,정상,175.0,5714.0,,0.0,경기 안산시,기타,해당없음,0,0,,,7000.0,40.0,0.0,40.0,0.0,,,0.0,100.0,3,175.0,5714.285714285715,2333.3333333333335,13.333333333333334,1,0,4등급,보통
2026,경기도,안산시,N,2026 안산사이언스밸리(ASV)과학축제,문화예술,,한양대학교ERICA 민주광장 일대,대면,,미상,2012.0,15.0,중기(6~20년),240.0,0.0,240.0,0.0,60000.0,60000.0,,정상,250.0,4000.0,,0.0,"(재)안산시청소년재단
상록청소년수련관",재단법인,해당없음,0,0,,,60000.0,240.0,0.0,240.0,0.0,,,0.0,100.0,1,250.0,4000.0,20000.0,80.0,1,0,2등급,다소높음
2026,경기도,안양시,N,2026 안양충훈벚꽃축제,자연생태,4.11~4.12,충훈벚꽃길 일대(충훈2교 및 석수로),대면,4.0,봄,2003.0,24.0,장기(21년↑),70.0,0.0,70.0,0.0,25000.0,25000.0,,정상,357.1,2800.0,,0.0,"안양문화예술재단
안양충훈벚꽃축제추진위원회",재단법인,해당없음,0,0,,,25000.0,70.0,0.0,70.0,0.0,,,0.0,100.0,3,357.14285714285717,2800.0,8333.333333333334,23.333333333333332,1,0,3등급,다소높음
2026,경기도,안양시,N,제35회 안양예술제,문화예술,6.5~6.6,평촌중앙공원,대면,6.0,여름,1992.0,35.0,장기(21년↑),92.0,0.0,92.0,0.0,1000.0,1000.0,,정상,10.9,92000.0,,0.0,사)한국예총 안양지회,기타,해당없음,0,0,,,1000.0,92.0,0.0,92.0,0.0,,,0.0,100.0,3,10.869565217391305,92000.0,333.3333333333333,30.666666666666668,1,0,5등급(소규모),낮음
2026,경기도,안양시,N,2026 안양건축문화제,문화예술,9.?~9.?,김중업건축박물관,대면,9.0,가을,2018.0,9.0,중기(6~20년),166.0,0.0,146.0,20.0,5456.0,5456.0,0.0,정상,32.9,30425.0,0.0,0.0,안양지역 건축사회,기타,해당없음,0,0,,,5456.0,166.0,0.0,146.0,20.0,0.0,0.0,0.0,100.0,3,32.86746987951807,30425.219941348972,1818.6666666666667,55.333333333333336,1,0,4등급,낮음
2026,경기도,안양시,N,제23회 안양스마T움축제,주민화합,9.12~9.13,안양체육관 일원,대면,9.0,가을,2002.0,25.0,장기(21년↑),260.0,0.0,260.0,0.0,41000.0,41000.0,,정상,157.7,6341.0,,0.0,안양시,기타,해당없음,0,0,,,41000.0,260.0,0.0,260.0,0.0,,,0.0,100.0,3,157.69230769230768,6341.463414634146,13666.666666666666,86.66666666666667,1,0,3등급,보통
2026,경기도,안양시,N,안양 음식문화축제,문화예술,9.18~9.20,평촌중앙공원 다목적 운동장,대면,9.0,가을,2013.0,14.0,중기(6~20년),64.0,0.0,64.0,0.0,32183.0,32183.0,,정상,502.9,1989.0,,0.0,안양시,기타,해당없음,0,0,,,32183.0,64.0,0.0,64.0,0.0,,,0.0,100.0,3,502.859375,1988.6275362769163,10727.666666666666,21.333333333333332,1,0,3등급,높음
2026,경기도,안양시,N,2026 안양춤축제,문화예술,9.18~9.20,"평촌중앙공원, 삼덕공원",대면,9.0,가을,2000.0,27.0,장기(21년↑),600.0,0.0,600.0,0.0,142088.0,141966.0,122.0,정상,236.8,4223.0,0.1,0.0,"안양문화예술재단
안양춤축제추진위원회",재단법인,해당없음,0,0,,,142088.0,600.0,0.0,600.0,0.0,122.0,0.08586228252913687,0.0,100.0,3,236.81333333333333,4222.735206350993,47362.666666666664,200.0,1,0,2등급,다소높음
2026,경기도,안양시,N,안양1번가 넘버원 페스티벌,주민화합,10.16~10.17,안양1번가 일원,대면,10.0,가을,2023.0,4.0,단기(2~5년),100.0,0.0,100.0,0.0,8310.0,8310.0,,정상,83.1,12034.0,,0.0,안양시,기타,해당없음,0,0,,,8310.0,100.0,0.0,100.0,0.0,,,0.0,100.0,3,83.1,12033.694344163658,2770.0,33.333333333333336,1,0,4등급,다소낮음
2026,경기도,시흥시,N,제33회 물왕예술제,문화예술,6.5~6.7,"목감 산현공원, 배곧 생명공원",대면,6.0,여름,1992.0,35.0,장기(21년↑),140.0,0.0,140.0,0.0,9000.0,9000.0,,정상,64.3,15556.0,,0.0,시흥예총,기타,해당없음,0,0,,,9000.0,140.0,0.0,140.0,0.0,,,0.0,100.0,3,64.28571428571429,15555.555555555555,3000.0,46.666666666666664,1,0,4등급,다소낮음
2026,경기도,시흥시,N,거북섬 써머비트 페스티벌,문화예술,9.?~9.?,거북섬 일원,대면,9.0,가을,2025.0,2.0,단기(2~5년),160.0,0.0,160.0,0.0,16000.0,16000.0,,정상,100.0,10000.0,,0.0,관광과 관광축제팀,기타,해당없음,0,0,,,16000.0,160.0,0.0,160.0,0.0,,,0.0,100.0,3,100.0,10000.0,5333.333333333333,53.333333333333336,1,0,4등급,다소낮음
2026,경기도,시흥시,N,제21회 시흥갯골축제,자연생태,9.18~9.20,시흥갯골생태공원,대면,9.0,가을,2005.0,22.0,장기(21년↑),580.0,0.0,580.0,0.0,30778.0,30778.0,,정상,53.1,18845.0,,0.0,관광과 관광축제팀,기타,해당없음,0,1,,,30778.0,580.0,0.0,580.0,0.0,,,0.0,100.0,3,53.06551724137931,18844.629280655012,10259.333333333334,193.33333333333334,1,0,3등급,다소낮음
2026,경기도,시흥시,N,연성문화제,전통역사,10.?~10.?,연꽃테마파크,대면,10.0,가을,1989.0,38.0,장기(21년↑),70.0,0.0,70.0,0.0,3000.0,3000.0,,정상,42.9,23333.0,,0.0,시흥문화원,기타,해당없음,0,0,,,3000.0,70.0,0.0,70.0,0.0,,,0.0,100.0,3,42.857142857142854,23333.333333333332,1000.0,23.333333333333332,1,0,5등급(소규모),다소낮음
2026,경기도,시흥시,N,제18회 평생학습축제,주민화합,10.23~10.24,ABC행복학습타운,대면,10.0,가을,2006.0,21.0,장기(21년↑),60.0,0.0,60.0,0.0,5000.0,5000.0,,정상,83.3,12000.0,,0.0,평생학습과,기타,해당없음,0,0,,,5000.0,60.0,0.0,60.0,0.0,,,0.0,100.0,3,83.33333333333333,12000.0,1666.6666666666667,20.0,1,0,5등급(소규모),다소낮음
2026,경기도,파주시,N,파주출판도시 어린이 책잔치,문화예술,5.2~5.5,파주출판도시 일원,대면,5.0,봄,2003.0,24.0,장기(21년↑),67.4,0.0,60.6,6.8,37000.0,37000.0,,정상,549.0,1822.0,,0.0,출판도시문화재단,재단법인,해당없음,0,0,,,37000.0,67.4,0.0,60.6,6.8,,,0.0,100.0,3,548.9614243323442,1821.6216216216217,12333.333333333334,22.46666666666667,1,0,3등급,높음
2026,경기도,파주시,N,2026 파주포크페스티벌,문화예술,9.4~9.5,임진각 평화누리공원 일원,대면,9.0,가을,2011.0,16.0,중기(6~20년),290.0,0.0,290.0,0.0,17000.0,17000.0,,정상,58.6,17059.0,,0.0,파주문화재단,재단법인,해당없음,0,0,,,17000.0,290.0,0.0,290.0,0.0,,,0.0,100.0,3,58.62068965517241,17058.823529411766,5666.666666666667,96.66666666666667,1,0,4등급,다소낮음
2026,경기도,파주시,N,DMA국제다큐멘터리영화제,문화예술,9.10~9.16,임진각 평화누리 공연장,대면,9.0,가을,2009.0,18.0,중기(6~20년),3624.0,443.0,3181.0,0.0,25000.0,25000.0,0.0,정상,6.9,144960.0,0.0,12.2,사단법인DMZ국제다큐멘터리영화제,사단법인,문화체육관광부,0,0,,,25000.0,3624.0,443.0,3181.0,0.0,0.0,0.0,12.224061810154526,87.77593818984548,3,6.898454746136865,144960.0,8333.333333333334,1208.0,1,1,3등급,낮음
2026,경기도,파주시,N,제8회 운정호수공원 불꽃축제,문화예술,10.1~12.31,운정호수공원 일대,대면,10.0,가을,2017.0,10.0,중기(6~20년),505.0,0.0,505.0,0.0,97849.0,97661.0,188.0,정상,193.8,5161.0,0.2,0.0,파주문화재단,재단법인,해당없음,0,0,,,97849.0,505.0,0.0,505.0,0.0,188.0,0.1921327760120185,0.0,100.0,3,193.76039603960396,5161.0133981951785,32616.333333333332,168.33333333333334,1,0,2등급,다소높음
2026,경기도,파주시,N,2026 헤이리 판 페스티벌,문화예술,10.2~10.5,헤이리 예술마을 ,대면,10.0,가을,2006.0,21.0,장기(21년↑),128.0,0.0,113.0,15.0,36000.0,36000.0,,정상,281.2,3556.0,,0.0,사단법인 헤이리,사단법인,해당없음,0,0,,,36000.0,128.0,0.0,113.0,15.0,,,0.0,100.0,3,281.25,3555.5555555555557,12000.0,42.666666666666664,1,0,3등급,다소높음
2026,경기도,파주시,N,파주 페어 북앤컬처,문화예술,10.9~10.11,파주출판도시 일원,대면,10.0,가을,2024.0,3.0,단기(2~5년),1085.8,0.0,1025.8,60.0,50000.0,50000.0,,정상,46.0,21716.0,,0.0,출판도시문화재단,재단법인,해당없음,0,0,,,50000.0,1085.8,0.0,1025.8,60.0,,,0.0,100.0,3,46.04899613188433,21716.0,16666.666666666668,361.93333333333334,1,0,3등급,다소낮음
2026,경기도,파주시,N,제36회 율곡문화제,전통역사,10.10~10.11,자운서원,대면,10.0,가을,1987.0,40.0,장기(21년↑),250.0,0.0,250.0,0.0,2000.0,2000.0,,정상,8.0,125000.0,,0.0,파주문화재단,재단법인,해당없음,0,0,,,2000.0,250.0,0.0,250.0,0.0,,,0.0,100.0,3,8.0,125000.0,666.6666666666666,83.33333333333333,1,0,5등급(소규모),낮음
2026,경기도,파주시,N,제18회 문산거리축제,주민화합,9.19~9.20,문산천 노을길,대면,9.0,가을,2005.0,22.0,장기(21년↑),36.0,0.0,32.4,3.6,10000.0,10000.0,0.0,정상,277.8,3600.0,0.0,0.0,문산읍주민자치회,기타,해당없음,0,0,,,10000.0,36.0,0.0,32.4,3.6,0.0,0.0,0.0,100.0,3,277.77777777777777,3600.0,3333.3333333333335,12.0,1,0,4등급,다소높음
2026,경기도,파주시,N,금촌거리문화 축제,문화예술,9.19~9.20,금촌통일시장,대면,9.0,가을,2004.0,23.0,장기(21년↑),40.5,0.0,32.4,8.1,30000.0,30000.0,0.0,정상,740.7,1350.0,0.0,0.0,금촌거리문화축제 추진위원회,추진위원회,해당없음,0,0,,,30000.0,40.5,0.0,32.4,8.1,0.0,0.0,0.0,100.0,3,740.7407407407408,1350.0,10000.0,13.5,1,0,3등급,높음
2026,경기도,파주시,N,제21회 파주개성인삼축제,지역특산물,10.17~10.18,임진각광장,대면,10.0,가을,2005.0,22.0,장기(21년↑),600.0,0.0,600.0,0.0,86557.0,77983.0,8574.0,정상,144.3,6932.0,9.9,0.0,파주개성인삼축제추진위원회,추진위원회,해당없음,0,0,,,86557.0,600.0,0.0,600.0,0.0,8574.0,9.90561133126148,0.0,100.0,3,144.26166666666666,6931.848377369825,28852.333333333332,200.0,1,0,2등급,보통
2026,경기도,파주시,N,제30회 파주장단콩축제,지역특산물,11.27~11.29,임진각광장,대면,11.0,가을,1997.0,30.0,장기(21년↑),734.0,0.0,734.0,0.0,244982.0,216443.0,28539.0,정상,333.8,2996.0,11.6,0.0,파주장단콩축제추진위원회,추진위원회,해당없음,0,0,,,244982.0,734.0,0.0,734.0,0.0,28539.0,11.649427304863215,0.0,100.0,3,333.76294277929156,2996.1384918075614,81660.66666666667,244.66666666666666,1,0,1등급(초대형),다소높음
2026,경기도,파주시,N,법원읍 달달한 희망 빛 축제,주민화합,9.18~9.19,법원읍 대능리 225,대면,9.0,가을,,,미상,14.3,0.0,13.0,1.3,1000.0,1000.0,,정상,69.9,14300.0,,0.0,법원읍 주민자치회,기타,해당없음,0,0,,,1000.0,14.3,0.0,13.0,1.3,,,0.0,100.0,3,69.93006993006993,14300.0,333.3333333333333,4.766666666666667,1,0,5등급(소규모),다소낮음
2026,경기도,김포시,N,김포 벚꽃축제,문화예술,4.11~4.12,김포 계양천(김포본동-사우동 구간) 일원,대면,4.0,봄,2025.0,2.0,단기(2~5년),30.0,0.0,30.0,0.0,70000.0,70000.0,,정상,2333.3,429.0,,0.0,김포문화재단,재단법인,해당없음,0,0,,,70000.0,30.0,0.0,30.0,0.0,,,0.0,100.0,3,2333.3333333333335,428.57142857142856,23333.333333333332,10.0,1,0,2등급,높음
2026,경기도,김포시,N,김포 아라마린페스티벌,문화예술,6.19~6.21,김포 아라마리나 일원,대면,6.0,여름,2016.0,11.0,중기(6~20년),382.0,0.0,252.0,130.0,132569.0,132569.0,,정상,347.0,2882.0,,0.0,케이워터운영관리㈜,기타,해당없음,0,0,,,132569.0,382.0,0.0,252.0,130.0,,,0.0,100.0,3,347.0392670157068,2881.5183036758217,44189.666666666664,127.33333333333333,1,0,2등급,다소높음
2026,경기도,의정부시,N,제25회 의정부음악극축제,문화예술,5.9~5.17,시청앞 광장,대면,5.0,봄,2002.0,25.0,장기(21년↑),400.0,105.0,245.0,50.0,21500.0,16285.0,5215.0,정상,53.8,18605.0,24.3,26.2,의정부문화재단,재단법인,무응답,0,0,,,21500.0,400.0,105.0,245.0,50.0,5215.0,24.255813953488374,26.25,73.75,3,53.75,18604.6511627907,7166.666666666667,133.33333333333334,1,1,3등급,다소낮음
2026,경기도,의정부시,N,제8회 BMF,문화예술,9.4~9.5,시청앞 광장,대면,9.0,가을,2018.0,9.0,중기(6~20년),450.0,50.0,400.0,0.0,15000.0,14700.0,300.0,정상,33.3,30000.0,2.0,11.1,의정부문화재단,재단법인,무응답,0,0,,,15000.0,450.0,50.0,400.0,0.0,300.0,2.0,11.11111111111111,88.88888888888889,3,33.333333333333336,30000.0,5000.0,150.0,1,1,4등급,낮음
2026,경기도,의정부시,N,제41회 회룡문화제,문화예술,9.?~9.?,의정부시 일원(미정),대면,9.0,가을,1987.0,40.0,장기(21년↑),100.0,0.0,100.0,0.0,5000.0,5000.0,,정상,50.0,20000.0,,0.0,"의정부문화원
의정부문화재단",재단법인,해당없음,0,0,,,5000.0,100.0,0.0,100.0,0.0,,,0.0,100.0,3,50.0,20000.0,1666.6666666666667,33.333333333333336,1,0,5등급(소규모),다소낮음
2026,경기도,의정부시,N,제4회 문화도시 정책페스타,문화예술,8.?~8.?,의정무예술의전당(예정),대면,8.0,여름,2023.0,4.0,단기(2~5년),340.0,170.0,170.0,0.0,25000.0,25000.0,,정상,73.5,13600.0,,50.0,의정부문화재단,재단법인,무응답,0,0,,,25000.0,340.0,170.0,170.0,0.0,,,50.0,50.0,3,73.52941176470588,13600.0,8333.333333333334,113.33333333333333,1,1,3등급,다소낮음
2026,경기도,의정부시,N,제4회 가능야식해,주민화합,9.10~9.11,가능역 일원,대면,9.0,가을,2023.0,4.0,단기(2~5년),33.0,0.0,30.0,3.0,2000.0,2000.0,,정상,60.6,16500.0,,0.0,의정부도시공사,지자체직접,해당없음,0,0,,,2000.0,33.0,0.0,30.0,3.0,,,0.0,100.0,3,60.60606060606061,16500.0,666.6666666666666,11.0,1,0,5등급(소규모),다소낮음
2026,경기도,의정부시,N,제5회 민락맥주축제,주민화합,9.18~9.19,민락2지구 로데오광장 일원,대면,9.0,가을,2022.0,5.0,단기(2~5년),49.5,0.0,45.0,4.5,11000.0,11000.0,,정상,222.2,4500.0,,0.0,의정부도시공사,지자체직접,해당없음,0,0,,,11000.0,49.5,0.0,45.0,4.5,,,0.0,100.0,3,222.22222222222223,4500.0,3666.6666666666665,16.5,1,0,4등급,다소높음
2026,경기도,의정부시,N,제19회 의정부부대찌개축제,지역특산물,10.31~11.1,의정부 부대찌개거리 일원,대면,10.0,가을,2008.0,19.0,중기(6~20년),38.5,0.0,35.0,3.5,4500.0,4500.0,,정상,116.9,8556.0,,0.0,의정부도시공사,지자체직접,해당없음,0,0,,,4500.0,38.5,0.0,35.0,3.5,,,0.0,100.0,3,116.88311688311688,8555.555555555555,1500.0,12.833333333333334,1,0,5등급(소규모),보통
2026,경기도,광주시,N,제31회 광주시 남한산성문화제,전통역사,9.?~9.?,남한산성도립공원 일원,대면,9.0,가을,1996.0,31.0,장기(21년↑),600.0,0.0,600.0,0.0,83834.0,83834.0,,정상,139.7,7157.0,,0.0,광주시문화재단,재단법인,해당없음,0,0,,,83834.0,600.0,0.0,600.0,0.0,,,0.0,100.0,3,139.72333333333333,7157.000739556743,27944.666666666668,200.0,1,0,2등급,보통
2026,경기도,광주시,N,제29회 광주왕실도자페스티벌,전통역사,5.?~5.?,곤지암도자공원 일원,대면,5.0,봄,1997.0,30.0,장기(21년↑),725.0,0.0,725.0,0.0,228291.0,228291.0,,정상,314.9,3176.0,,0.0,광주시문화재단,재단법인,해당없음,0,0,,,228291.0,725.0,0.0,725.0,0.0,,,0.0,100.0,3,314.8841379310345,3175.7712743822576,76097.0,241.66666666666666,1,0,1등급(초대형),다소높음
2026,경기도,광주시,N,제24회 퇴촌토마토거리축제,지역특산물,6.19~6.21,퇴촌면 광동로 일원,대면,6.0,여름,2003.0,24.0,장기(21년↑),350.0,0.0,350.0,0.0,300000.0,300000.0,,정상,857.1,1167.0,,0.0,광주시문화재단,재단법인,해당없음,0,0,,,300000.0,350.0,0.0,350.0,0.0,,,0.0,100.0,3,857.1428571428571,1166.6666666666667,100000.0,116.66666666666667,1,0,1등급(초대형),높음
2026,경기도,하남시,N,2026 하남이성산성문화제,전통역사,9.19~9.20,하남이성산성 일원,대면,9.0,가을,1989.0,38.0,장기(21년↑),200.0,0.0,200.0,0.0,16500.0,16500.0,,정상,82.5,12121.0,,0.0,하남문화재단,재단법인,해당없음,0,0,,,16500.0,200.0,0.0,200.0,0.0,,,0.0,100.0,3,82.5,12121.212121212122,5500.0,66.66666666666667,1,0,4등급,다소낮음
2026,경기도,양주시,N,제9회 양주 회암사지 왕실축제,전통역사,4.17~4.19, 회암사지,대면,4.0,봄,2017.0,10.0,중기(6~20년),501.0,0.0,501.0,0.0,96064.0,96064.0,,정상,191.7,5215.0,,0.0,양주시(문화관광과),기타,해당없음,0,0,,,96064.0,501.0,0.0,501.0,0.0,,,0.0,100.0,3,191.7445109780439,5215.273151232512,32021.333333333332,167.0,1,0,2등급,다소높음
2026,경기도,양주시,N,양주국가유산 야행,전통역사,9.11~9.20,양주 관아지 일원,대면,9.0,가을,2020.0,7.0,중기(6~20년),493.0,157.0,336.0,0.0,100000.0,100000.0,,정상,202.8,4930.0,,31.8,양주시(문화관광과),기타, 국가유산청,0,0,,,100000.0,493.0,157.0,336.0,0.0,,,31.845841784989858,68.15415821501014,3,202.83975659229208,4930.0,33333.333333333336,164.33333333333334,1,1,2등급,다소높음
