"지역축제 개최계획 통합 정제 데이터 (2023~2026) | 총 4,783개 | 방문객=전년 실적값",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
2025,서울특별시,중구,N,정동야행,문화예술,5월23일~5월24일,"덕수궁길, 정동길 일대",대면,5,봄,2015,11,중기(6~20년),122,292,0,131470,128926,2544,,정상,1056.8,946,,239.3,정부·지자체,지자체직접,중구
2025,세종특별자치시,(광역주관),Y,2025 세종축제,문화예술,10월9일~10월11일,세종호수공원,대면,10,가을,2013,13,중기(6~20년),0,800,0,204485,204485,0,,정상,,0,,,재단(관광/문화/예술),재단법인,세종특별자치시
2025,세종특별자치시,(광역주관),Y,2025 세종빛축제,문화예술,12월~12월,이응다리 및 금강수변 일원,대면,12,겨울,2023,3,단기(2~5년),0,0,0,,,,,미집계,,,,,재단(관광/문화/예술),재단법인,세종특별자치시
2025,세종특별자치시,(광역주관),Y,제 26회 장군산 구절초꽃 축제,문화예술,10월11일~10월18일,영평사 및 장군산 일원,대면,10,가을,1998,28,장기(21년↑),0,50,0,50000,50000,0,,정상,,0,,,지자체 위원회,추진위원회,세종특별자치시
2025,세종특별자치시,(광역주관),Y,2025년 조치원 봄꽃축제,주민화합,4월5일~4월6일,조치원읍 일원,대면,4,봄,2019,7,중기(6~20년),0,110,0,,,,,미집계,,,,,민간 협/단체,민간/협회,세종특별자치시
2025,세종특별자치시,(광역주관),Y,제23회 세종조치원 복숭아 축제,지역특산물,7월~7월,시민운동장일원,대면,7,여름,2003,23,장기(21년↑),0,490,0,80000,80000,0,,정상,,0,,,정부·지자체,지자체직접,세종특별자치시
2025,세종특별자치시,(광역주관),Y,네번째 세종&연서 봄이왔나봄,주민화합,4월12일~4월13일,고복저수지 일원,대면,4,봄,2021,5,단기(2~5년),0,50,0,1000,1000,0,,정상,,0,,,민간 협/단체,민간/협회,세종특별자치시
2025,세종특별자치시,(광역주관),Y,전의조경수묘목축제,지역특산물,3월~3월,전의묘목플랫폼 일원,대면,3,봄,2006,20,중기(6~20년),0,50,0,5000,5000,0,,정상,,0,,,정부·지자체,지자체직접,세종특별자치시
2025,울산광역시,(광역주관),Y,2025 울산공업축제,주민화합,10월16일~10월19일,울산광역시 전역,대면,10,가을,2023,3,단기(2~5년),0,2780,0,500000,500000,0,,정상,,0,,,재단(관광/문화/예술),재단법인,울산광역시
2025,울산광역시,(광역주관),Y,태화강 억새나들이,자연생태,10월~10월,태화강 명촌 억새군락지,대면,10,가을,2023,3,단기(2~5년),0,250,20,20000,20000,0,,정상,,0,,,민간 협/단체,민간/협회,울산광역시
2025,울산광역시,(광역주관),Y,정원생태문화축제,자연생태,9월27일~9월28일,태화강 버드나무광장,대면,9,가을,2023,3,단기(2~5년),0,140,14,4000,4000,0,,정상,,0,,,민간 협/단체,민간/협회,울산광역시
2025,울산광역시,(광역주관),Y,울산서머페스티벌,문화예술,8월~8월,울산종합운동장외 2개소(예정),대면,8,여름,2003,23,장기(21년↑),0,1000,100,37000,37000,0,,정상,,0,,,민간 협/단체,민간/협회,울산광역시
2025,울산광역시,(광역주관),Y,울산태화강 대숲납량축제,문화예술,8월14일~8월17일,태화강 국가정원,대면,8,여름,2007,19,중기(6~20년),0,250,0,20000,20000,0,,정상,,0,,,민간 협/단체,민간/협회,울산광역시
2025,울산광역시,(광역주관),Y,울산아시아퍼시픽뮤직미팅(울산 에이팜),문화예술,8월~8월,"미정, 공업축제 연계진행",대면,8,여름,2012,14,중기(6~20년),0,340,0,2000,1980,20,,정상,,0,,,재단(관광/문화/예술),재단법인,울산광역시
2025,울산광역시,(광역주관),Y,태화강국가정원 봄꽃축제,자연생태,5월16일~5월18일,태화강국가정원,대면,5,봄,2012,14,중기(6~20년),0,150,0,430664,430664,0,,정상,,0,,,정부·지자체,지자체직접,울산광역시
2025,울산광역시,(광역주관),Y,태화강국가정원 가을축제,자연생태,10월24일~10월26일,태화강국가정원,대면,10,가을,2018,8,중기(6~20년),0,150,0,218366,218366,0,,정상,,0,,,정부·지자체,지자체직접,울산광역시
2025,울산광역시,(광역주관),Y,2025 제17회 울산대공원 장미축제,자연생태,5월21일~5월25일,울산대공원 장미원 및 남문광장 일원,대면,5,봄,2006,20,중기(6~20년),0,520,500,166895,136853,30042,,정상,,0,,,민간 협/단체,민간/협회,울산광역시
2025,울산광역시,(광역주관),Y,2025 울산청년주간,문화예술,9월20일~9월21일,미정,대면,9,가을,2021,5,단기(2~5년),0,120,0,3000,3000,0,,정상,,0,,,정부·지자체,지자체직접,울산광역시
2025,울산광역시,(광역주관),Y,119안전문화축제,문화예술,7월4일~7월5일,UECO,대면,7,여름,2005,21,장기(21년↑),0,310,0,44332,44332,0,,정상,,0,,,정부·지자체,지자체직접,울산광역시
2025,울산광역시,중구,N,태화강마두희축제,전통역사,5월30일~6월1일,성남동 및 태화강변,대면,5,봄,2014,12,중기(6~20년),0,780,0,305901,305901,0,,정상,,0,,,지자체 위원회,추진위원회,울산 중구청
2025,울산광역시,중구,N,제19회 눈꽃축제,주민화합,12월24일~12월28일,성남동 원도심 일원,대면,12,겨울,2006,20,중기(6~20년),0,175,0,300000,300000,0,,정상,,0,,,민간 협/단체,민간/협회,울산 중구청
2025,울산광역시,중구,N,태화강국제재즈음악제,문화예술,5월~5월,태화강 국가정원 야외공연장,대면,5,봄,2013,13,중기(6~20년),0,140,10,25000,25000,0,,정상,,0,,,민간 협/단체,민간/협회,울산 중구청
2025,울산광역시,남구,N,궁거랑 벚꽃 한마당,문화예술,3월29일~3월30일,무거생태하천,대면,3,봄,2009,17,중기(6~20년),0,200,10,80000,80000,0,,정상,,0,,,정부·지자체,지자체직접,울산 남구청
2025,울산광역시,남구,N,태화강 빛 축제,문화예술,9월19일~9월20일,삼호철새공원,대면,9,가을,2020,6,중기(6~20년),0,290,15,20000,20000,0,,정상,,0,,,민간 협/단체,민간/협회,울산 남구청
2025,울산광역시,남구,N,강변영화제,문화예술,9월5일~9월6일,태화강 제1둔치,대면,9,가을,2015,11,중기(6~20년),0,150,0,8000,8000,0,,정상,,0,,,민간 협/단체,민간/협회,울산 남구청
2025,울산광역시,남구,N,그린 차박 페스티벌 in 울산,자연생태,4월25일~4월27일,장생포(구)미포조선 부지,대면,4,봄,2021,5,단기(2~5년),0,140,15,400,400,0,,정상,,0,,,민간 협/단체,민간/협회,울산 남구청
2025,울산광역시,남구,N,장생포 한여름 밤의 호러페스티벌,문화예술,8월~8월,고래문화마을 일원,대면,8,여름,2021,5,단기(2~5년),0,220,0,11500,11500,0,,정상,,0,,,민간 협/단체,민간/협회,울산 남구청
2025,울산광역시,남구,N,장생포 수국페스티벌,자연생태,6월5일~6월30일,고래문화마을 일원,대면,6,여름,2022,4,단기(2~5년),0,200,0,580000,580000,0,,정상,,0,,,민간 협/단체,민간/협회,울산 남구청
2025,울산광역시,남구,N,울산고래축제,문화예술,9월25일~9월28일,장생포고래문화특구 일원,대면,9,가을,1995,31,장기(21년↑),0,1700,0,300000,300000,0,,정상,,0,,,재단(관광/문화/예술),재단법인,울산 남구청
2025,울산광역시,동구,N,제17회 울산조선해양축제,주민화합,7월18일~7월20일,일산해수욕장 일원,대면,7,여름,2009,17,중기(6~20년),0,600,0,185000,184000,1000,,정상,,0,,,지자체 위원회,추진위원회,울산 동구청
2025,울산광역시,동구,N,제1회 슬도 봄꽃 축제,자연생태,4월5일~4월6일,슬도 초화단지,대면,4,봄,2025,1,신규(1년),0,110,10,,,,,신규축제,,,,,정부·지자체,지자체직접,울산 동구청
2025,울산광역시,북구,N,제21회 울산쇠부리축제,전통역사,5월9일~5월11일,북구 일원,대면,5,봄,2005,21,장기(21년↑),0,600,0,261314,261314,0,,정상,,0,,,지자체 위원회,추진위원회,울산 북구청
2025,울산광역시,울주군,N,제25회 울산옹기축제,전통역사,5월3일~5월5일,외고산 옹기마을 일원,대면,5,봄,2001,25,장기(21년↑),32,1050,0,130000,130000,0,,정상,4062.5,246,,3281.2,재단(관광/문화/예술),재단법인,울산 울주군청
2025,울산광역시,울주군,N,봉계 한우불고기 축제,지역특산물,9월26일~9월29일,두서면 활천리 9번지 일원,대면,9,가을,1999,27,장기(21년↑),50,210,50,80000,80000,0,,정상,1600,625,,420,지자체 위원회,추진위원회,울산 울주군청
2025,울산광역시,울주군,N,제2회 회야강축제,주민화합,6월9일~6월9일,온양 회야강 천변(3월 심의 예정),대면,6,여름,2024,2,단기(2~5년),0,20,55,5000,5000,0,,정상,,0,,,민간 협/단체,민간/협회,울산 울주군청
2025,울산광역시,울주군,N,울산배축제,지역특산물,10월17일~10월19일,울산원예농협 하나로마트 일원,대면,10,가을,2006,20,중기(6~20년),0,96,24,5000,5000,0,,정상,,0,,,민간 협/단체,민간/협회,울산 울주군청
2025,울산광역시,울주군,N,울주해양레포츠 대축전,문화예술,7월~7월,진하해수욕장,대면,7,여름,2022,4,단기(2~5년),0,435,35,6500,6500,0,,정상,,0,,,민간 협/단체,민간/협회,울산 울주군청
2025,울산광역시,울주군,N,제6회 울주작천정벚꽃축제,자연생태,3월29일~4월6일,삼남읍 교동리 벚꽃길 일원,대면,3,봄,2017,9,중기(6~20년),0,250,0,390000,390000,0,,정상,,0,,,민간 협/단체,민간/협회,울산 울주군청
2025,울산광역시,울주군,N,2025년 대운산 철쭉제,자연생태,4월26일~4월26일,온양읍 대운산 철쭉군락지 일원,대면,4,봄,2001,25,장기(21년↑),0,15,1.5,500,500,0,,정상,,0,,,민간 협/단체,민간/협회,울산 울주군청
2025,울산광역시,울주군,N,제10회 울산울주세계산악영화제,문화예술,9월26일~9월30일,상북면 복합웰컴센터 일원,대면,9,가을,2016,10,중기(6~20년),0,2900,0,130000,130000,0,,정상,,0,,,민간 협/단체,민간/협회,울산 울주군청
2025,울산광역시,울주군,N,간절곶해맞이축제,문화예술,12월31일~1월1일,서생면 간절곶 일원,대면,12,겨울,2000,26,장기(21년↑),0,820,0,80000,80000,0,,정상,,0,,,재단(관광/문화/예술),재단법인,울산 울주군청
2025,울산광역시,울주군,N,우시산국축제,문화예술,미정,웅촌면 웅촌운동장,대면,,미상,2012,14,중기(6~20년),0,132,0,5000,5000,0,,정상,,0,,,재단(관광/문화/예술),재단법인,울산 울주군청
2025,인천광역시,(광역주관),Y,2025년 인천대공원 벚꽃축제,문화예술,4월5일~4월6일,인천대공원,대면,4,봄,2023,3,단기(2~5년),0,200,0,256772,256772,0,,정상,,0,,,민간 협/단체,민간/협회,인천광역시
2025,인천광역시,(광역주관),Y,1883 상상플랫폼 야시장,주민화합,5월23일~6월1일,상상플랫폼,대면,5,봄,2024,2,단기(2~5년),700,0,0,100394,100394,0,,정상,143.4,6973,,0,재단(관광/문화/예술),재단법인,인천관광공사
2025,인천광역시,(광역주관),Y,인천개항장국가유산야행(1차),전통역사,6월14일~6월15일,인천개항장 문화지구 일원,대면,6,여름,2016,10,중기(6~20년),400,600,0,170000,168000,2000,,정상,420,2381,,150,재단(관광/문화/예술),재단법인,인천관광공사
2025,인천광역시,(광역주관),Y,인천개항장국가유산야행(2차),전통역사,9월20일~9월21일,인천개항장 문화지구 일원,대면,9,가을,2016,10,중기(6~20년),400,600,0,170000,168000,2000,,정상,420,2381,,150,재단(관광/문화/예술),재단법인,인천관광공사
2025,인천광역시,(광역주관),Y,인천펜타포트음악축제,문화예술,8월1일~8월3일,송도달빛축제공원,대면,8,여름,2006,20,중기(6~20년),832,1200,3000,150000,148000,2000,,정상,177.9,5622,,144.2,재단(관광/문화/예술),재단법인,인천관광공사
2025,인천광역시,(광역주관),Y,동인천 낭만축제,주민화합,10월~10월,동인천역 북광장,대면,10,가을,2018,8,중기(6~20년),0,150,0,3500,3500,0,,정상,,0,,,재단(관광/문화/예술),재단법인,인천관광공사
2025,인천광역시,(광역주관),Y,송도맥주축제,주민화합,8월22일~8월30일,송도달빛축제공원,대면,8,여름,2011,15,중기(6~20년),0,160,1500,300000,300000,0,,정상,,0,,,민간 협/단체,민간/협회,인천관광공사
2025,인천광역시,(광역주관),Y,제물포예술제,문화예술,9월~9월,미정,대면,9,가을,1981,45,장기(21년↑),0,100,0,4475,4475,0,,정상,,0,,,민간 협/단체,민간/협회,인천예총
2025,인천광역시,강화군,N,"삼람성, 평화로 물들다
(강화도 별별야행)",문화예술,5월3일~5월5일,강화 삼랑성 일원,대면,5,봄,2018,8,중기(6~20년),90,135,0,13000,13000,0,,정상,144.4,6923,,150,정부·지자체,지자체직접,강화군
2025,인천광역시,강화군,N,고려산 진달래꽃구경,자연생태,4월5일~4월13일,고려산 일원,대면,4,봄,2003,23,장기(21년↑),0,290,0,120000,120000,0,,정상,,0,,,정부·지자체,지자체직접,강화군
2025,인천광역시,강화군,N,강화별밤야행,전통역사,9월6일~9월7일,용흥궁공원,대면,9,가을,2018,8,중기(6~20년),0,400,0,30000,30000,0,,정상,,0,,,정부·지자체,지자체직접,강화군
2025,인천광역시,강화군,N,삼랑성 역사문화축제,전통역사,10월4일~10월12일,삼랑성 전등사 일원,대면,10,가을,2001,25,장기(21년↑),0,230,29,50000,50000,0,,정상,,0,,,민간 협/단체,민간/협회,강화군
2025,인천광역시,강화군,N,강화 화개정원 축제,자연생태,10월25일~10월26일,화개정원 일원,대면,10,가을,2022,4,단기(2~5년),0,290,0,15146,15146,0,,정상,,0,,,정부·지자체,지자체직접,강화군
2025,인천광역시,중구,N,자유공원&동인천 고고축제,문화예술,5월17일~5월18일,"동인천, 자유공원, 인천학생교육문화회관 일원",대면,5,봄,2024,2,단기(2~5년),0,290,0,8000,8000,0,,정상,,0,,,정부·지자체,지자체직접,중구청
2025,인천광역시,동구,N,수문통벚꽃행사,주민화합,4월11일~4월12일,수문통로 일대,대면,4,봄,2024,2,단기(2~5년),0,48,0,1000,1000,0,,정상,,0,,,정부·지자체,지자체직접,동구
2025,인천광역시,동구,N,제36회 화도진축제,주민화합,5월16일~5월18일,동인천역북광장 및 화도진공원,대면,5,봄,1990,36,장기(21년↑),0,610,0,153000,150000,3000,,정상,,0,,,정부·지자체,지자체직접,동구
2025,인천광역시,동구,N,제3회 배다리축제,주민화합,10월~10월,배다리 일원,대면,10,가을,2023,3,단기(2~5년),0,170,0,3760,3760,0,,정상,,0,,,정부·지자체,지자체직접,동구
2025,인천광역시,미추홀구,N,제5회 수봉산 페스티벌,주민화합,4월12일~4월13일,수봉공원 일대(예정),대면,4,봄,2021,5,단기(2~5년),0,200,0,6000,6000,0,,정상,,0,,,정부·지자체,지자체직접,미추홀구
2025,인천광역시,미추홀구,N,제22회 미추홀미디어문화축제,문화예술,9월~10월,문학경기장 동문광장,대면,9,가을,2004,22,장기(21년↑),0,230,0,8000,8000,0,,정상,,0,,,정부·지자체,지자체직접,미추홀구
2025,인천광역시,연수구,N,제2회 승기천 꽃피나 봄,자연생태,4월12일~4월13일,승기천 잔디광장,대면,4,봄,2024,2,단기(2~5년),0,50,0,1500,1500,0,,정상,,0,,,재단(관광/문화/예술),재단법인,연수구
2025,인천광역시,연수구,N,제6회 송도해변축제 시즌2,주민화합,8월~8월,송도달빛공원,대면,8,여름,2016,10,중기(6~20년),0,400,0,65098,65062,36,,정상,,0,,,재단(관광/문화/예술),재단법인,연수구
2025,인천광역시,연수구,N,제13회 연수 능허대 문화축제,전통역사,10월17일~10월19일,송도달빛축제공원,대면,10,가을,2004,22,장기(21년↑),0,300,0,97469,97343,126,,정상,,0,,,지자체 위원회,추진위원회,연수구
2025,인천광역시,남동구,N,제25회 소래포구축제,자연생태,9월26일~9월28일,소래포구 해오름광장 등,대면,9,가을,2001,25,장기(21년↑),0,600,0,500000,500000,0,,정상,,0,,,재단(관광/문화/예술),재단법인,남동구
2025,인천광역시,남동구,N,주민자치 축제 한마당,주민화합,10월~10월,미정,대면,10,가을,2024,2,단기(2~5년),0,0,139,10000,10000,0,,정상,,0,,,정부·지자체,지자체직접,남동구
2025,인천광역시,부평구,N,2025년 제29회 부평풍물대축제,문화예술,9월26일~9월28일,부평대로 및 신트리공원 등,대면,9,가을,1997,29,장기(21년↑),36,800,0,208075,207606,469,,정상,5766.8,173,,2222.2,지자체 위원회,추진위원회,부평구
2025,인천광역시,서구,N,정서진 해넘이 행사,자연생태,12월31일~12월31일,정서진 아라빛섬 일원,대면,12,겨울,2011,15,중기(6~20년),0,50,0,,,,,미집계,,,,,재단(관광/문화/예술),재단법인,서구
2025,인천광역시,서구,N,제30회 서곶문화예술제,문화예술,9월19일~9월26일,인천서구문화회관,대면,9,가을,1996,30,장기(21년↑),0,100,0,2782,2782,0,,정상,,0,,,재단(관광/문화/예술),재단법인,인천서구문화재단
2025,인천광역시,서구,N,제7회 서구생활문화축제,문화예술,미정,미정,대면,,미상,2019,7,중기(6~20년),0,85,0,11000,11000,0,,정상,,0,,,재단(관광/문화/예술),재단법인,인천서구문화재단
2025,전라남도,목포시,N,2025 유달산 봄축제,문화예술,4월5일~4월6일,유달산 일원,대면,4,봄,1996,30,장기(21년↑),0,180,150,80000,80000,0,,정상,,0,,,정부·지자체,지자체직접,목포시
2025,전라남도,목포시,N,2025 목포항구축제,문화예술,9월26일~9월28일,목포항일원,대면,9,가을,2006,20,중기(6~20년),32,450,318,240000,230000,10000,,정상,7187.5,139,,1406.2,정부·지자체,지자체직접,목포시
2025,전라남도,여수시,N,제33회 영취산 진달래축제,문화예술,3월22일~3월23일,흥국사 및 영취산 일원,대면,3,봄,1993,33,장기(21년↑),0,100,0,40000,39942,58,,정상,,0,,,지자체 위원회,추진위원회,여수시
2025,전라남도,여수시,N,제59회 여수거북선축제,전통역사,5월3일~5월5일,이순신 광장,대면,5,봄,1967,59,장기(21년↑),0,800,0,214000,211000,3000,,정상,,0,,,정부·지자체,지자체직접,여수시
2025,전라남도,여수시,N,제23회 거문도백도 은빛바다체험행사,자연생태,8월1일~8월2일,거문도 일원,대면,8,여름,1993,33,장기(21년↑),0,50,0,2400,2400,0,,정상,,0,,,지자체 위원회,추진위원회,여수시
2025,전라남도,여수시,N,제16회 여수여자만갯벌노을체험행사,자연생태,9월20일~9월21일,소라면 해넘이길 일원,대면,9,가을,2010,16,중기(6~20년),0,66,0,2300,2263,37,,정상,,0,,,지자체 위원회,추진위원회,여수시
2025,전라남도,여수시,N,"찾아라, 여수의 맛! 섬슐랭 페스타",지역특산물,9월~10월,여수세계박람회장,대면,9,가을,2025,1,신규(1년),0,150,0,,,,,신규축제,,,,,정부·지자체,지자체직접,여수시
2025,전라남도,여수시,N,2025 여수동동북축제,문화예술,10월11일~10월12일,선소 및 용기공원 일원,대면,10,가을,2018,8,중기(6~20년),0,240,0,82000,81300,700,,정상,,0,,,정부·지자체,지자체직접,여수시
2025,전라남도,여수시,N,2025 여수밤바다 불꽃축제,문화예술,10월25일~10월25일,여수세계박람회장,대면,10,가을,2016,10,중기(6~20년),0,440,0,84000,83800,200,,정상,,0,,,정부·지자체,지자체직접,여수시
2025,전라남도,여수시,N,제30회 여수향일암일출제,주민화합,12월31일~1월1일,향일암 일원,대면,12,겨울,1996,30,장기(21년↑),0,60,0,,,,,정상,,,,,지자체 위원회,추진위원회,여수시
2025,전라남도,여수시,N,2026 새해 분산일출제,주민화합,12월31일~1월1일,읍면동 일출명소,대면,12,겨울,,,미상,0,60,0,18100,18100,0,,정상,,0,,,정부·지자체,지자체직접,여수시
2025,전라남도,여수시,N,2025 청년거리문화한마당,주민화합,1월~12월,협의예정,대면,1,겨울,2018,8,중기(6~20년),0,30,0,1070,1057,13,,정상,,0,,,정부·지자체,지자체직접,여수시
2025,전라남도,순천시,N,2025 순천 푸드앤아트페스티벌,문화예술,10월31일~11월2일,순천시 중앙로 일원,대면,10,가을,2016,10,중기(6~20년),0,700,0,370000,368500,1500,,정상,,0,,,정부·지자체,지자체직접,순천시청
2025,전라남도,순천시,N,제26회 순천만 갈대축제,문화예술,10월25일~11월2일,순천만습지 일원,대면,10,가을,1997,29,장기(21년↑),0,70,0,24000,24000,0,,정상,,0,,,정부·지자체,지자체직접,순천시청
2025,전라남도,순천시,N,제30회 순천 낙안읍성 민속문화축제,전통역사,10월17일~10월19일,순천 낙안읍성 일원,대면,10,가을,1996,30,장기(21년↑),0,200,0,85310,85310,0,,정상,,0,,,정부·지자체,지자체직접,순천시청
2025,전라남도,순천시,N, 2025 세계유산축전-선암사·순천갯벌 ,문화예술,미정,"선암사, 순천갯벌",대면,,미상,2023,3,단기(2~5년),1400,1400,0,300000,300000,0,,정상,214.3,4667,,100,정부·지자체,지자체직접,순천시청
2025,전라남도,순천시,N,제42회 순천팔마문화제,문화예술,미정,순천 문화의거리 일원,대면,,미상,1984,42,장기(21년↑),0,220,0,10000,10000,0,,정상,,0,,,정부·지자체,지자체직접,순천시청
2025,전라남도,순천시,N,글로벌 콘텐츠 페스티벌 in 순천,문화예술,10월~10월,"오천그린광장, 원도심 일원",대면,10,가을,2024,2,단기(2~5년),0,1000,0,200000,200000,0,,정상,,0,,,정부·지자체,지자체직접,순천시청
2025,전라남도,나주시,N,제5회 천년나주목읍성문화축제,문화예술,4월~4월,나주읍성권 일원,대면,4,봄,2019,7,중기(6~20년),0,100,0,20000,20000,0,,정상,,0,,,지자체 위원회,추진위원회,나주시청
2025,전라남도,나주시,N,제21회 영산포홍어축제,지역특산물,5월~5월,영산강둔치체육공원 일원,대면,5,봄,2003,23,장기(21년↑),0,200,0,95000,95000,0,,정상,,0,,,지자체 위원회,추진위원회,나주시청
2025,전라남도,나주시,N,2025 나주영산강축제,문화예술,10월8일~10월12일,영산강 정원 일원,대면,10,가을,2024,2,단기(2~5년),0,1600,0,194271,194271,0,,정상,,0,,,지자체 위원회,추진위원회,나주시청
2025,전라남도,나주시,N,2025 빛가람 빛 정원 페스타,문화예술,12월1일~12월31일,빛가람호수공원 일원,대면,12,겨울,2024,2,단기(2~5년),0,290,0,,,,,미집계,,,,,정부·지자체,지자체직접,나주시청
2025,전라남도,광양시,N,제24회 광양매화축제,자연생태,3월7일~3월16일,다압면 매화마을 일원,대면,3,봄,1997,29,장기(21년↑),0,616,500,997366,997366,0,,정상,,0,,,지자체 위원회,추진위원회,광양시청
2025,전라남도,광양시,N,제8회 광양천년동백축제,자연생태,3월~3월,옥룡사지 동백숲 일원,대면,3,봄,2023,3,단기(2~5년),0,30,15,3000,3000,0,,정상,,0,,,지자체 위원회,추진위원회,광양시청
2025,전라남도,광양시,N,제17회 백운산국사봉철쭉축제,자연생태,4월~4월,옥구슬건강문화센터 광장 및 국사봉 일원,대면,4,봄,2005,21,장기(21년↑),0,45,0,5000,5000,0,,정상,,0,,,지자체 위원회,추진위원회,광양시청
2025,전라남도,광양시,N,제24회 광양전어축제,지역특산물,8월~8월,진월면 망덕포구 일원,대면,8,여름,1998,28,장기(21년↑),0,80,0,60000,60000,0,,정상,,0,,,지자체 위원회,추진위원회,광양시청
2025,전라남도,광양시,N,제21회 광양전통숯불구이축제,지역특산물,10월~10월,광양읍 서천변 일원,대면,10,가을,1999,27,장기(21년↑),0,100,0,85000,85000,0,,정상,,0,,,지자체 위원회,추진위원회,광양시청
2025,전라남도,광양시,N,제5회 광양 K-POP 페스티벌,문화예술,10월~10월,관내 일원(장소 미정),대면,10,가을,2019,7,중기(6~20년),0,500,0,28500,28500,0,,정상,,0,,,정부·지자체,지자체직접,광양시청
2025,전라남도,담양군,N,2025년 담양대나무축제,자연생태,5월9일~5월13일,죽녹원 및 관방제림 일원,대면,5,봄,1999,27,장기(21년↑),0,600,0,680673,678177,2496,,정상,,0,,,지자체 위원회,추진위원회,담양군
2025,전라남도,담양군,N,봉산 딸기축제,지역특산물,4월12일~4월12일,봉산면 일원,대면,4,봄,2025,1,신규(1년),0,35,0,,,,,신규축제,,,,,지자체 위원회,추진위원회,봉산면
2025,전라남도,담양군,N,고서 포도축제,지역특산물,8월~8월,고서 증암천 동운교 일원,대면,8,여름,1999,27,장기(21년↑),0,35,0,10000,10000,0,,정상,,0,,,지자체 위원회,추진위원회,고서면
2025,전라남도,담양군,N,대덕 물구름길축제,자연생태,9월~9월,대덕면 일원,대면,9,가을,2025,1,신규(1년),0,35,0,,,,,신규축제,,,,,민간 협/단체,민간/협회,대덕면
2025,전라남도,담양군,N,용면 추월산 벚꽃축제,자연생태,4월~4월,용면 추월산 광장 일원,대면,4,봄,2006,20,중기(6~20년),0,35,0,3000,2970,30,,정상,,0,,,민간 협/단체,민간/협회,용면
2025,전라남도,담양군,N,제7회 담양산타축제,문화예술,12월24일~12월25일,담양읍 중앙로 및 메타프로방스 일원,대면,12,겨울,2017,9,중기(6~20년),0,,,81879,81879,0,,정상,,0,,,지자체 위원회,추진위원회,담양군
2025,전라남도,곡성군,N,제15회 곡성세계장미축제,문화예술,5월16일~5월25일,섬진강기차마을,대면,5,봄,1998,28,장기(21년↑),0,700,0,241774,241774,0,,정상,,0,,,정부·지자체,지자체직접,곡성군청
2025,전라남도,곡성군,N,제25회 곡성심청어린이대축제,문화예술,10월23일~10월26일,섬진강기차마을,대면,10,가을,2021,5,단기(2~5년),0,480,0,36179,36179,0,,정상,,0,,,정부·지자체,지자체직접,곡성군청
2025,전라남도,구례군,N,제26회 구례산수유꽃축제,자연생태,3월15일~3월23일,산동면 일원,대면,3,봄,1999,27,장기(21년↑),0,500,0,350344,350344,0,,정상,,0,,,지자체 위원회,추진위원회,구례군
2025,전라남도,구례군,N,2025 구례300리 벚꽃축제,자연생태,3월28일~3월30일,"구례읍, 문척면 일원",대면,3,봄,2004,22,장기(21년↑),0,250,0,100000,100000,0,,정상,,0,,,지자체 위원회,추진위원회,구례군
2025,전라남도,구례군,N,제81회 지리산남악제 및 제44회 군민의 날 행사,전통역사,4월18일~4월20일,구례군 일원,대면,4,봄,1945,81,장기(21년↑),3,326,0,2000,2000,0,,정상,666.7,1500,,10866.7,지자체 위원회,추진위원회,구례군
2025,전라남도,구례군,N,화엄음악제,문화예술,10월3일~10월5일,화엄사 일원,대면,10,가을,2005,21,장기(21년↑),0,100,0,2000,2000,0,,정상,,0,,,민간 협/단체,민간/협회,구례군
2025,전라남도,구례군,N,2025 구례동편소리축제,문화예술,10월26일~10월28일,서시천체육공원 일원,대면,10,가을,2008,18,중기(6~20년),0,240,0,2000,2000,0,,정상,,0,,,지자체 위원회,추진위원회,구례군
2025,전라남도,구례군,N,제49회 지리산피아골단풍 축제,자연생태,11월1일~11월1일,토지면 일원,대면,11,가을,1977,49,장기(21년↑),0,65,0,1500,1500,0,,정상,,0,,,민간 협/단체,민간/협회,구례군
2025,전라남도,고흥군,N,제15회고흥우주항공축제,주민화합,5월3일~5월6일,나로우주과학관 일원,대면,5,봄,2004,22,장기(21년↑),0,500,0,56360,56360,0,,정상,,0,,,지자체 위원회,추진위원회,고흥군청
2025,전라남도,고흥군,N,제23회 녹동 바다불꽃축제,주민화합,5월~6월,녹동 구항,대면,5,봄,2000,26,장기(21년↑),0,100,100,53000,53000,0,,정상,,0,,,민간 협/단체,민간/협회,고흥군청
2025,전라남도,고흥군,N,제5회 고흥유자축제,지역특산물,11월~11월,풍양면 유자축제장 일원,대면,11,가을,2019,7,중기(6~20년),0,,0,172980,172980,0,,정상,,0,,,지자체 위원회,추진위원회,고흥군청
